Hole Depth,Bit Depth,On Bottom,On Bottom Hours,On Bottom ROP,Mechanical Specific Energy,Block Height,Hook Load,Trip Speed,Weight on Bit,Differential Pressure,Rotary RPM,Rotary Torque,Total Pump Output,Standpipe Pressure,Gamma,Inclination,Azimuth,Tool Face,Magnetic Toolface,Gravity Toolface,Rig Sub State,Bit Depth,MWD Continuous Azi,MWD Continuous Inc,MWD TEMP (deg),Rate Of Penetration,Time Of Penetration,YYYY/MM/DD,HH:MM:SS
5701.00,0.00,0,52.3,0.00,-999.25,18.1,16.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:41:10
5701.00,0.00,0,52.3,0.00,-999.25,18.1,16.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:41:20
5701.00,0.00,0,52.3,0.00,-999.25,18.1,16.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:41:30
5701.00,0.00,0,52.3,0.00,-999.25,18.1,16.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:41:40
5701.00,0.00,0,52.3,0.00,-999.25,18.1,16.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:41:50
5701.00,0.00,0,52.3,0.00,-999.25,18.1,16.8,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:42:00
5701.00,0.00,0,52.3,0.00,-999.25,18.0,16.9,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:42:10
5701.00,0.00,0,52.3,0.00,-999.25,18.0,17.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:42:20
5701.00,0.00,0,52.3,0.00,-999.25,16.7,17.1,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:42:30
5701.00,0.00,0,52.3,0.00,-999.25,22.8,16.5,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:42:40
5701.00,0.00,0,52.3,0.00,-999.25,28.6,16.7,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:42:50
5701.00,0.00,0,52.3,0.00,-999.25,29.6,16.7,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:43:00
5701.00,0.00,0,52.3,0.00,-999.25,29.9,16.5,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:43:10
5701.00,0.00,0,52.3,0.00,-999.25,29.9,16.5,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:43:20
5701.00,0.00,0,52.3,0.00,-999.25,29.9,17.4,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:43:30
5701.00,0.00,0,52.3,0.00,-999.25,29.7,17.7,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:43:40
5701.00,0.00,0,52.3,0.00,-999.25,28.8,17.0,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:43:50
5701.00,0.00,0,52.3,0.00,-999.25,28.8,16.9,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:44:00
5701.00,0.00,0,52.3,0.00,-999.25,28.8,16.9,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:44:10
5701.00,0.00,0,52.3,0.00,-999.25,28.8,16.9,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:44:20
5701.00,0.00,0,52.3,0.00,-999.25,28.8,16.9,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:44:30
5701.00,0.00,0,52.3,0.00,-999.25,28.8,16.9,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:44:40
5701.00,0.00,0,52.3,0.00,-999.25,28.8,16.9,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:44:50
5701.00,0.00,0,52.3,0.00,-999.25,28.8,16.9,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:45:00
5701.00,0.00,0,52.3,0.00,-999.25,28.8,16.9,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:45:10
5701.00,0.00,0,52.3,0.00,-999.25,28.8,16.9,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:45:20
5701.00,0.00,0,52.3,0.00,-999.25,28.8,16.9,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:45:30
5701.00,0.00,0,52.3,0.00,-999.25,28.8,16.9,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:45:40
5701.00,0.00,0,52.3,0.00,-999.25,28.8,17.4,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:45:50
5701.00,0.00,0,52.3,0.00,-999.25,28.4,17.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:46:00
5701.00,0.00,0,52.3,0.00,-999.25,25.9,17.8,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:46:10
5701.00,0.00,0,52.3,0.00,-999.25,20.2,17.5,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:46:20
5701.00,0.00,0,52.3,0.00,-999.25,16.6,17.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:46:30
5701.00,0.00,0,52.3,0.00,-999.25,21.7,17.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:46:40
5701.00,0.00,0,52.3,0.00,-999.25,28.2,16.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:46:50
5701.00,0.00,0,52.3,0.00,-999.25,29.6,16.7,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:47:00
5701.00,0.00,0,52.3,0.00,-999.25,30.0,16.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:47:10
5701.00,0.00,0,52.3,0.00,-999.25,30.0,16.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:47:20
5701.00,0.00,0,52.3,0.00,-999.25,30.0,16.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:47:30
5701.00,0.00,0,52.3,0.00,-999.25,30.0,17.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:47:40
5701.00,0.00,0,52.3,0.00,-999.25,29.7,16.9,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:47:50
5701.00,0.00,0,52.3,0.00,-999.25,29.6,16.5,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:48:00
5701.00,0.00,0,52.3,0.00,-999.25,29.6,16.5,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:48:10
5701.00,0.00,0,52.3,0.00,-999.25,29.6,16.5,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:48:20
5701.00,0.00,0,52.3,0.00,-999.25,29.6,16.5,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:48:30
5701.00,0.00,0,52.3,0.00,-999.25,29.6,16.5,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:48:40
5701.00,0.00,0,52.3,0.00,-999.25,29.6,16.5,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:48:50
5701.00,0.00,0,52.3,0.00,-999.25,29.6,16.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:49:00
5701.00,0.00,0,52.3,0.00,-999.25,29.6,16.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:49:10
5701.00,0.00,0,52.3,0.00,-999.25,29.6,16.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:49:20
5701.00,0.00,0,52.3,0.00,-999.25,29.6,16.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:49:30
5701.00,0.00,0,52.3,0.00,-999.25,29.6,16.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:49:40
5701.00,0.00,0,52.3,0.00,-999.25,29.6,16.9,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:49:50
5701.00,0.00,0,52.3,0.00,-999.25,29.5,16.7,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:50:00
5701.00,0.00,0,52.3,0.00,-999.25,29.5,16.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:50:10
5701.00,0.00,0,52.3,0.00,-999.25,29.5,16.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:50:20
5701.00,0.00,0,52.3,0.00,-999.25,29.5,16.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:50:30
5701.00,0.00,0,52.3,0.00,-999.25,29.5,16.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:50:40
5701.00,0.00,0,52.3,0.00,-999.25,29.5,16.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:50:50
5701.00,0.00,0,52.3,0.00,-999.25,29.5,16.7,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:51:00
5701.00,0.00,0,52.3,0.00,-999.25,29.9,17.8,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:51:10
5701.00,0.00,0,52.3,0.00,-999.25,29.4,18.4,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:51:20
5701.00,0.00,0,52.3,0.00,-999.25,20.7,18.1,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:51:30
5701.00,0.00,0,52.3,0.00,-999.25,16.2,16.8,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:51:40
5701.00,0.00,0,52.3,0.00,-999.25,16.2,16.9,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:51:50
5701.00,0.00,0,52.3,0.00,-999.25,16.2,16.9,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:52:00
5701.00,0.00,0,52.3,0.00,-999.25,16.2,17.0,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:52:10
5701.00,0.00,0,52.3,0.00,-999.25,16.2,17.0,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:52:20
5701.00,0.00,0,52.3,0.00,-999.25,16.2,17.0,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:52:30
5701.00,0.00,0,52.3,0.00,-999.25,21.3,17.0,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:52:40
5701.00,0.00,0,52.3,0.00,-999.25,26.6,18.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:52:50
5701.00,0.00,0,52.3,0.00,-999.25,25.5,18.5,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:53:00
5701.00,0.00,0,52.3,0.00,-999.25,16.8,17.8,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:53:10
5701.00,0.00,0,52.3,0.00,-999.25,21.2,17.5,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:53:20
5701.00,0.00,0,52.3,0.00,-999.25,29.2,16.4,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:53:30
5701.00,0.00,0,52.3,0.00,-999.25,30.2,16.7,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:53:40
5701.00,0.00,0,52.3,0.00,-999.25,30.1,17.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:53:50
5701.00,0.00,0,52.3,0.00,-999.25,30.0,16.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:54:00
5701.00,0.00,0,52.3,0.00,-999.25,30.0,16.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:54:10
5701.00,0.00,0,52.3,0.00,-999.25,30.0,16.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:54:20
5701.00,0.00,0,52.3,0.00,-999.25,30.0,16.8,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:54:30
5701.00,0.00,0,52.3,0.00,-999.25,29.9,16.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:54:40
5701.00,0.00,0,52.3,0.00,-999.25,30.0,16.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:54:50
5701.00,0.00,0,52.3,0.00,-999.25,30.0,16.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:55:00
5701.00,0.00,0,52.3,0.00,-999.25,30.0,16.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:55:10
5701.00,0.00,0,52.3,0.00,-999.25,30.0,16.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:55:20
5701.00,0.00,0,52.3,0.00,-999.25,30.0,16.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:55:30
5701.00,0.00,0,52.3,0.00,-999.25,30.0,16.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:55:40
5701.00,0.00,0,52.3,0.00,-999.25,30.0,16.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:55:50
5701.00,0.00,0,52.3,0.00,-999.25,30.2,18.1,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:56:00
5701.00,0.00,0,52.3,0.00,-999.25,29.7,18.7,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:56:10
5701.00,0.00,0,52.3,0.00,-999.25,19.5,18.1,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:56:20
5701.00,0.00,0,52.3,0.00,-999.25,19.8,17.5,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:56:30
5701.00,0.00,0,52.3,0.00,-999.25,28.7,16.5,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:56:40
5701.00,0.00,0,52.3,0.00,-999.25,28.7,17.3,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:56:50
5701.00,0.00,0,52.3,0.00,-999.25,28.5,17.0,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:57:00
5701.00,0.00,0,52.3,0.00,-999.25,28.4,16.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:57:10
5701.00,0.00,0,52.3,0.00,-999.25,28.4,16.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:57:20
5701.00,0.00,0,52.3,0.00,-999.25,28.4,16.6,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:57:30
5701.00,0.00,0,52.3,0.00,-999.25,28.6,17.4,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:57:40
5701.00,0.00,0,52.3,0.00,-999.25,28.8,19.2,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:57:50
5701.00,0.00,0,52.3,0.00,-999.25,22.0,18.7,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:58:00
5701.00,0.00,0,52.3,0.00,-999.25,16.7,18.0,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:58:10
5701.00,0.00,0,52.3,0.00,-999.25,24.9,16.7,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:58:20
5701.00,0.00,0,52.3,0.00,-999.25,30.2,17.8,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:58:30
5701.00,0.00,0,52.3,0.00,-999.25,29.5,17.8,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:58:40
5701.00,0.00,0,52.3,0.00,-999.25,29.3,17.1,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:58:50
5701.00,0.00,0,52.3,0.00,-999.25,29.3,17.0,0.00,0.0,-28539.1,0,0.000,0.00,0,-999.25,90.74,356.47,-77.50,56.79,-77.50,0.00,0.00,0.00,3735.00,98.440,0.00,0.00,2023/04/13,01:59:00
